% Dataset containing various types of anomalies, including high-density anomalies (see Foorthuis 2020).
% See for R code "Multiset4D.txt"
% 2019, 2020
% Ralph Foorthuis
% 
% The attributes x1, x2, x3 and color are the substantive attributes on which the anomaly detection 
% should be conducted. The AnomalyType1 states which type of anomaly the case is (see Foorthuis 2018).
% The HighDensityAno1 is a boolean that states whether a case is a high-density anomaly.  AnomalyType1 and
% HighDensityAno1 should be excluded from the anomaly detection or training phase, but used as ground truth 
% for evaluation (e.g. in confusion matrix metrics or ROC curves).
% 
% References:
% Foorthuis R.M. (2020). Algorithmic Frameworks for the Detection of High-Density Anomalies. Accepted for presentation at IEEE SSCI CIDM 2020 (Symposium on Computational Intelligence in Data Mining), December 2020, Canberra Australia. 
% Foorthuis, R.M. (2018). A Typology of Data Anomalies. In: Springer CCIS 854, Proceedings of the 17th International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems (IPMU 2018), Cádiz, Spain. DOI: 10.1007/978-3-319-91476-3_3


@relation HDA_Dataset_H

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute color {'black','blue','brown','green','grey','magenta','navyblue','orange','purple','red','red3','royalblue','salmon4','yellow'}
@attribute AnomalyType1 {'0','TypeI','TypeII','TypeIII','TypeIV','TypeVI'}
@attribute HighDensityAno1 {'FALSE','TRUE'}

@data
1.2786551259704,4.66548255261635,4.99835750275595,'red','0',FALSE
0.903921911293617,3.40837696116335,3.71016014224671,'red','0',FALSE
2.65302326806909,3.68338518237418,3.69315966157726,'red','0',FALSE
4.86369996225203,3.70207157383522,3.85725393894488,'red','0',FALSE
5.32865737739011,4.47674236311717,2.84697332382571,'red','0',FALSE
1.9396913107111,4.08994051670712,4.08931110373829,'red','0',FALSE
4.77930294569449,3.76467968369752,3.29200912093872,'red','0',FALSE
1.51279409756147,3.51030907011827,4.24627119617236,'red','0',FALSE
5.38824036369657,3.50134266787252,3.69427892373504,'red','0',FALSE
2.4944545201713,3.95604460745606,4.14265538290083,'red','0',FALSE
1.61491752548058,3.7336462417688,4.7804225266783,'red','0',FALSE
2.89442050788899,3.46283394127315,3.74755399240258,'red','0',FALSE
2.15744609437797,3.8960284930842,5.15624872583821,'red','0',FALSE
3.59410371367868,4.33451286887122,4.08398909466842,'red','0',FALSE
3.43183724825815,3.05588553784247,3.35217663654996,'red','0',FALSE
2.53742044297879,4.53599500070244,4.89777423106076,'red','0',FALSE
4.80357340007857,4.17117461919243,3.48660320338379,'red','0',FALSE
0.984695015659353,3.93898103857339,5.79749344225066,'red','0',FALSE
1.20599621179612,4.0391607209011,3.68258290811919,'red','0',FALSE
2.55298243542756,4.60180409646683,4.76129444333765,'red','0',FALSE
3.67395024592136,3.63870797082045,5.0638958667932,'red','0',FALSE
5.51936780980052,4.45029495324657,3.5305579710707,'red','0',FALSE
5.71428253021384,3.91483320856603,4.40875417034203,'red','0',FALSE
4.5878542336313,4.48588975331264,3.78661520300075,'red','0',FALSE
7.61591859858569,4.47407347273233,6.01535116381269,'red','0',FALSE
2.10657255237346,4.14511350470714,4.09083674726322,'red','0',FALSE
2.63792783541126,3.78524102023661,3.29675752256314,'red','0',FALSE
5.36625955753242,3.23218428200393,2.22344948498857,'red','0',FALSE
3.89419904289446,4.73566493943363,4.70759886907113,'red','0',FALSE
6.12386594838078,3.5500591888351,4.32063156946127,'red','0',FALSE
3.30131990046712,4.60569770755702,4.19558954600687,'red','0',FALSE
1.26276907828101,4.3667121739311,3.33018068069979,'red','0',FALSE
4.26843584909633,4.215155647054,3.4133762599945,'red','0',FALSE
2.04673546070424,3.12827586237247,4.32670338775829,'red','0',FALSE
1.96817482833225,3.74890706900965,4.24274969690973,'red','0',FALSE
4.35739196731692,3.15749769800256,3.35842632316195,'red','0',FALSE
5.24093765751498,3.67776137210108,4.87203313166257,'red','0',FALSE
4.24204492960977,3.73984470959902,3.37115304265659,'red','0',FALSE
5.78404602917112,4.41376307168079,3.1470068680899,'red','0',FALSE
2.6468063070993,3.30581238903556,3.7191326837571,'red','0',FALSE
3.92316279918196,3.94472577079679,2.99428023044177,'red','0',FALSE
5.21202799049206,3.4472658386392,3.18963159998911,'red','0',FALSE
3.54208208748168,4.04824070721404,3.77045724209368,'red','0',FALSE
7.55336860715334,4.59030813006116,3.71949007413998,'red','0',FALSE
3.86132528125947,3.6240542671614,2.79236207708395,'red','0',FALSE
3.02389108993276,3.39953057492048,4.18377636370357,'red','0',FALSE
4.17744239210811,3.71497534723032,3.90794272471111,'red','0',FALSE
4.01796288513297,4.03606587288976,4.13745031856884,'red','0',FALSE
0.1547129110226,3.61718175716056,3.41655498662711,'red','0',FALSE
2.06252523394529,4.49830085967144,3.83227248068199,'red','0',FALSE
3.31688733685161,4.66135870220578,5.56620898227114,'red','0',FALSE
8.08325324761264,4.25887707041526,3.39888008436747,'red','0',FALSE
4.58748715034778,3.83571868128002,3.98907793999862,'red','0',FALSE
4.48464994596012,4.71156478350029,3.78634442011562,'red','0',FALSE
4.68693583558328,4.44580795272782,3.61328841297839,'red','0',FALSE
5.53489890910259,3.37650051826522,3.50891285601725,'red','0',FALSE
2.71350803871275,3.89086800606213,3.9607031656107,'red','0',FALSE
0.788557007179783,4.2981361095341,2.71312369912331,'red','0',FALSE
4.06344653487482,4.51514265021019,3.36183255674778,'red','0',FALSE
5.83932945010838,3.61220489249677,3.67143858367438,'red','0',FALSE
5.75928085185561,3.64333114473009,3.68924481314991,'red','0',FALSE
7.33100038089958,4.37155046044313,4.75762971085856,'red','0',FALSE
2.42784403263598,4.40526558446605,2.22868513474951,'red','0',FALSE
3.47698457708067,3.87315815169569,4.31400496004644,'red','0',FALSE
2.042653775743,3.66049510657417,4.13694197965963,'red','0',FALSE
4.12161106137287,4.26459571924628,5.11982180571644,'red','0',FALSE
0.992349483087875,3.55809451416972,4.02680295103937,'red','0',FALSE
2.22925789469487,4.63558648155888,3.58209891531738,'red','0',FALSE
3.91913252626253,4.51329315644726,4.40330860444171,'red','0',FALSE
1.23030358667324,3.82533659204761,3.05645580869657,'red','0',FALSE
5.01535526944142,4.33549318391927,5.32241034595769,'red','0',FALSE
7.26528861852675,4.16371122737512,4.66085288435071,'red','0',FALSE
7.927104169289,3.83628012053541,4.6615029156889,'red','0',FALSE
6.57568641639729,4.32040641931842,3.54888320253215,'red','0',FALSE
1.19630720738003,4.37947655527137,5.02095262478047,'red','0',FALSE
4.25914222114724,4.08743624414623,3.97917550235462,'red','0',FALSE
-0.493250882762678,3.76519947617632,4.6136538844289,'red','0',FALSE
2.84179198956473,3.65606820159062,4.77218209884265,'red','0',FALSE
2.92694661143635,4.40903237762666,3.84307221061321,'red','0',FALSE
-0.0529109279181608,4.50909370670795,4.54964635954529,'red','0',FALSE
7.05721255059444,3.6282439449908,3.38070701202818,'red','0',FALSE
7.74188327988719,3.63053466486646,3.75647155525153,'red','0',FALSE
4.67356112927481,3.89930328950655,2.87987609188421,'red','0',FALSE
8.67357423791413,3.56347309337051,3.65662842678621,'red','0',FALSE
3.6120129635373,3.95786953037439,3.71184047777629,'red','0',FALSE
6.25203236638341,4.50253193980866,4.62473307380407,'red','0',FALSE
2.02131610774292,4.27942180469268,4.61364561813591,'red','0',FALSE
4.5259325356325,4.28214916722271,5.077559261124,'red','0',FALSE
2.27212834018675,4.39087188716671,5.38860813082007,'red','0',FALSE
3.79311807682715,3.01457923650689,3.61064301702472,'red','0',FALSE
4.34138957418071,3.53431673192103,4.58147476948376,'red','0',FALSE
3.04553032247178,3.7122762895489,3.45661174459241,'red','0',FALSE
5.04240998245511,3.55998606979447,4.2230393440002,'red','0',FALSE
4.61544977023855,4.3912944299186,3.72141395729281,'red','0',FALSE
4.35740320939135,4.07075463558235,4.59106597521995,'red','0',FALSE
2.47058888636574,4.01668910167221,2.67534869013642,'red','0',FALSE
-0.40759981629732,4.63176739463006,5.00692335175793,'red','0',FALSE
5.97773033057818,3.40559534539823,3.52216465459771,'red','0',FALSE
6.95759916415669,3.74722233234314,4.85161924075619,'red','0',FALSE
4.23334949422345,4.35858301573561,3.82930304393366,'red','0',FALSE
4.10315973329211,4.74229530208929,3.60580070478025,'red','0',FALSE
4.05161529955006,4.23555713510421,3.59956416318322,'red','0',FALSE
4.68753345481712,3.99170359506751,2.82417946234965,'red','0',FALSE
3.23464349984343,4.32206689601572,3.73725852411091,'red','0',FALSE
5.72062247622231,3.98492607980832,3.26178423071846,'red','0',FALSE
4.99206822104652,4.34547847623911,2.85869443725785,'red','0',FALSE
3.37612590327161,3.4984278524036,5.0815783846433,'red','0',FALSE
3.6835777570865,3.9817690673906,4.25466193497817,'red','0',FALSE
1.20017832932374,4.95949676007093,4.9662726723144,'red','0',FALSE
1.99786077334339,4.4451201116456,3.37801280792171,'red','0',FALSE
2.62084950176139,4.15201980515511,3.11226073170992,'red','0',FALSE
2.5201974078326,3.92858304198601,5.79735278887042,'red','0',FALSE
2.00000471223625,4.23369999869777,4.03617594762062,'red','0',FALSE
4.23114825449607,4.09381750535219,3.86512263556876,'red','0',FALSE
2.32520740048004,4.13158948770284,3.79089569294781,'red','0',FALSE
6.5555977421741,4.2947013104579,3.6640067535691,'red','0',FALSE
3.61197312586463,4.4480645604446,4.24569270354874,'red','0',FALSE
3.36086487769707,3.77204303196461,4.30471708398637,'red','0',FALSE
6.09633296237421,4.97494785768987,2.98447950128108,'red','0',FALSE
1.68630099551339,4.36471633067344,3.76623903137801,'red','0',FALSE
3.12875749108736,2.7737235413257,5.27851119614442,'red','0',FALSE
1.51110741551981,4.44980825200962,4.28250013802074,'red','0',FALSE
3.56703633617525,4.27319327402264,3.37532920704559,'red','0',FALSE
4.51770123486945,4.30639481308936,4.06743537711209,'red','0',FALSE
2.97129140832616,3.44885223071504,2.58295460785348,'red','0',FALSE
3.70682639214964,3.66225580075319,3.0619894088119,'red','0',FALSE
3.17553306190437,3.38240453339396,5.56520409143416,'red','0',FALSE
1.90606502674494,4.90082985920262,3.74396375882166,'red','0',FALSE
5.36384278863868,4.43092536625354,4.28593552108806,'red','0',FALSE
3.70164746837084,3.24215329617063,3.00098670731627,'red','0',FALSE
2.3772104441789,4.08222941429762,5.85439506901355,'red','0',FALSE
6.65127247601334,4.07494737153313,3.292805725395,'red','0',FALSE
3.49025596602771,4.06895029268894,4.26736835101033,'red','0',FALSE
4.19554292685353,4.45205501518283,3.6164327834012,'red','0',FALSE
5.96389641392946,4.67808506820796,3.44097951411517,'red','0',FALSE
8.15348845711281,4.63604806465272,3.91187714668577,'red','0',FALSE
2.45650060723888,3.4187840938706,3.46409889426359,'red','0',FALSE
3.39512849047478,4.79981924936269,4.29344149534498,'red','0',FALSE
6.17420524722703,3.42116741012934,4.70137437212752,'red','0',FALSE
4.84637239204802,3.77229929657496,3.09362446112703,'red','0',FALSE
5.26113387698101,3.51605450829532,3.66910291538592,'red','0',FALSE
-0.705857285679357,4.80663837776396,2.42410048296879,'red','0',FALSE
3.58095989278422,4.75548245534606,4.40545054886616,'red','0',FALSE
3.86323944271931,4.20109048698605,3.62217643800971,'red','0',FALSE
5.70274078522462,3.69178533472548,4.18722250206971,'red','0',FALSE
4.642709471015,4.58847182552459,5.02664715422992,'red','0',FALSE
3.73060915717364,3.63330619217589,3.33279107911805,'red','0',FALSE
-0.546283338593338,5.2445612367101,4.5784167525134,'red','0',FALSE
1.88120137914011,4.13808163225878,4.74399802150786,'red','0',FALSE
4.29093834706494,3.74457842667599,3.60528195094531,'red','0',FALSE
8.53357338878436,4.42015777759969,1.92583090360407,'red','0',FALSE
4.19840708351626,3.85880437225716,2.76143682571591,'red','0',FALSE
2.36493293136743,4.3563902438266,4.29478722216668,'red','0',FALSE
4.87709474912562,3.41275668402163,3.94585525242218,'red','0',FALSE
0.20412285954742,4.01554305947547,2.92577717325789,'red','0',FALSE
3.48365809019447,4.80589813882516,4.54828927147009,'red','0',FALSE
5.35378639658127,4.2222551194059,2.5352174305097,'red','0',FALSE
1.56629911306592,4.04300032145,3.28189367638195,'red','0',FALSE
3.60749732264663,4.38926093987598,4.03780917839478,'red','0',FALSE
5.24419932442512,4.60161218941844,2.62569177469046,'red','0',FALSE
3.80755835487217,3.90663180350058,3.93633675887254,'red','0',FALSE
1.16754694705417,4.69001543234416,3.26180856567494,'red','0',FALSE
-0.493909270209808,4.17643030748705,4.60657017610414,'red','0',FALSE
7.32266139448454,3.50570800109219,2.46695006649715,'red','0',FALSE
3.35584886874146,3.98279352517134,3.08166974021803,'red','0',FALSE
2.86799308236752,3.19686383647441,4.03722166857453,'red','0',FALSE
5.08946924346544,4.62019320049617,3.96655041146406,'red','0',FALSE
5.81486442971875,4.82162917542873,4.73452919934946,'red','0',FALSE
5.1233954269879,3.90203271750473,2.8652487912611,'red','0',FALSE
5.5980236002031,4.31150566368628,4.14454064467757,'red','0',FALSE
4.15762741428918,3.5498014351268,4.03981709873654,'red','0',FALSE
4.48649912598662,3.80487718689529,5.5240895963488,'red','0',FALSE
1.0178155544913,3.55535409873026,4.48045387271291,'red','0',FALSE
4.94718871291593,4.57288541462969,4.7175490764178,'red','0',FALSE
2.78504453329451,4.95634806690974,2.72443221008402,'red','0',FALSE
4.2155875950646,4.22502281740282,4.42706202960988,'red','0',FALSE
4.44331414541403,4.56199448024345,4.27636939945212,'red','0',FALSE
6.38142597471192,2.96085808911592,4.17323940861444,'red','0',FALSE
4.75911422150662,3.64361198404987,4.51643685843067,'red','0',FALSE
7.41312453854913,4.42803623395111,4.88153700713738,'red','0',FALSE
4.64972856092584,3.65147074490474,3.3265429670789,'red','0',FALSE
3.15959667755374,4.49606375176175,3.79022462812806,'red','0',FALSE
1.93216817900894,4.73365881467035,4.35117626909178,'red','0',FALSE
3.95391880810797,3.63493984941045,3.14275209530698,'red','0',FALSE
-0.563089894787816,3.42539022519408,3.54863347201864,'red','0',FALSE
2.65082219377201,4.94724971593621,2.98413075213444,'red','0',FALSE
1.59010952285729,4.31053509908214,5.20835065025079,'red','0',FALSE
6.19826223729084,3.17586159606367,4.1815424926506,'red','0',FALSE
5.02850111641902,3.49663443449757,3.87330997906704,'red','0',FALSE
1.79885719207682,3.66385392907896,2.4582873905477,'red','0',FALSE
6.30565625470882,4.68770763792779,4.78260650203727,'red','0',FALSE
2.43547453171919,4.11670473786529,3.96422099891713,'red','0',FALSE
7.38265751425219,4.26163808932925,5.11151808355241,'red','0',FALSE
5.48594401262114,4.50002681673087,4.70819599892978,'red','0',FALSE
5.92498421257595,4.55273392226432,3.87770376985798,'red','0',FALSE
2.88375305138332,3.84761579753332,3.97115175802261,'red','0',FALSE
2.09107010410734,3.34449256794218,4.15299907275545,'red','0',FALSE
7.1507281873405,3.15903048043067,4.82893192724409,'red','0',FALSE
3.56895530613279,3.82636218646244,5.17284719530659,'red','0',FALSE
4.86480484925276,4.26507113530547,5.72026689393137,'red','0',FALSE
3.73597722143967,4.89508859903085,4.31398764032828,'red','0',FALSE
6.01373519732767,5.33547554603455,3.85921822553441,'red','0',FALSE
3.87138714095768,3.85596377935833,3.27875793236382,'red','0',FALSE
1.12611223169249,3.94150738283801,3.51919060541999,'red','0',FALSE
5.65069007347547,4.7166730352218,4.0480956881395,'red','0',FALSE
2.15558746278642,3.51729352197898,4.02781046487673,'red','0',FALSE
2.15465515126821,3.51170782295208,4.63527520724441,'red','0',FALSE
3.50630832114888,4.8462658815615,3.40204905452637,'red','0',FALSE
1.45072724023515,3.12570639203365,3.68801066938661,'red','0',FALSE
2.37490014887125,3.89555370084301,4.67898369940191,'red','0',FALSE
1.77311933607264,4.70325472389035,4.25103137571989,'red','0',FALSE
4.51071525323177,4.2326435818912,3.57367416531837,'red','0',FALSE
5.3970048415225,3.48180484550157,4.2723093314957,'red','0',FALSE
0.19845024671091,3.79907694169552,3.87434195993768,'red','0',FALSE
5.58861631422356,3.10795720616021,4.74481377840233,'red','0',FALSE
5.33213269150733,3.87660867073836,3.86797380616132,'red','0',FALSE
5.64715953916689,4.35086673840791,3.97254667968751,'red','0',FALSE
5.05347840153516,3.0450216016014,3.71186818798041,'red','0',FALSE
5.4690059640019,3.00485481855299,3.32288863013461,'red','0',FALSE
3.67670399041997,4.19851460543256,5.64901452063984,'red','0',FALSE
3.01595498384502,4.19716410832488,3.89518747067916,'red','0',FALSE
7.29681736864946,3.71084591048247,4.2029336373564,'red','0',FALSE
6.11395158683804,4.17617336917723,4.42680833649159,'red','0',FALSE
0.733933908859691,3.75204506071678,5.93715749514047,'red','0',FALSE
3.24563035912696,4.13497451844953,3.51815484334588,'red','0',FALSE
6.48324689060883,3.85042997331035,3.52086983021541,'red','0',FALSE
2.99677664639392,3.69356077917328,3.99450151898752,'red','0',FALSE
3.71168663712545,4.32865702803454,5.03077747828343,'red','0',FALSE
5.92969477124496,4.03104966522589,3.64664770841372,'red','0',FALSE
4.20243542700654,4.4648214931326,3.76691020486254,'red','0',FALSE
2.90677327011652,4.16311076196948,4.5785916002222,'red','0',FALSE
3.89777184465368,4.44968789235345,4.35893273390478,'red','0',FALSE
4.55777406411101,3.49309912467341,4.88341333961457,'red','0',FALSE
7.32498111383957,4.58972815752289,3.65627563572857,'red','0',FALSE
5.3385420858112,4.13396454391595,5.79526644981212,'red','0',FALSE
6.05131100287114,3.67583232314851,1.89434864136229,'red','0',FALSE
1.60764811924941,4.50915576349174,3.52623066062716,'red','0',FALSE
4.60158738847124,4.5737015888195,4.10376227673158,'red','0',FALSE
4.38682272278756,3.80258598802579,4.43908852685843,'red','0',FALSE
0.98756198363463,3.89190765320704,5.03573412686257,'red','0',FALSE
4.41244710444358,3.09482018566587,5.26652804661043,'red','0',FALSE
5.70011261834913,3.35046073932054,4.03991176309914,'red','0',FALSE
5.01282674757523,4.23459577484708,4.32357908042268,'red','0',FALSE
5.72417675650419,3.51742440867965,3.81737182318325,'red','0',FALSE
5.96065400356204,3.55203056307129,4.36720565070931,'red','0',FALSE
3.23374957519223,4.74896894170902,4.37569048416607,'red','0',FALSE
6.29942707221008,3.80751688101404,4.49516306613457,'red','0',FALSE
2.03722550144341,4.33293549400519,3.50597074206623,'red','0',FALSE
3.43605548671039,4.33951553077134,4.27464437097145,'red','0',FALSE
3.37019103713915,3.45789765792437,3.73420240536432,'red','0',FALSE
2.71438552858981,3.70758011160606,5.06261089033259,'red','0',FALSE
2.55754095099917,4.80078724791761,3.86921920941553,'red','0',FALSE
3.80820175465165,4.52245604135837,4.28530121044885,'red','0',FALSE
1.73935848103062,4.09804778829806,4.52280695400623,'red','0',FALSE
5.47029191537514,4.08070305698261,4.06940029268786,'red','0',FALSE
4.35223263164903,4.57183875448773,3.77059522899763,'red','0',FALSE
3.78773909941835,3.59390328692548,2.12752860690766,'red','0',FALSE
3.37976839482488,4.44706713019058,2.78862450555506,'red','0',FALSE
1.61550992491456,4.48589189328723,3.61229334021606,'red','0',FALSE
4.56286675916092,3.81640348079076,2.92895987618848,'red','0',FALSE
6.12709535263549,4.40418950786948,3.87869223726275,'red','0',FALSE
5.56805846725591,3.4584809041315,3.72724294726397,'red','0',FALSE
3.88648733097053,3.73995501188731,5.33163290866073,'red','0',FALSE
4.00321376062575,4.73119848960529,4.240390075694,'red','0',FALSE
-0.0697929967417528,4.85052133020403,5.4324098922046,'red','0',FALSE
5.83125766790814,3.83475488422531,3.07583955256043,'red','0',FALSE
2.75201305091995,4.38243392639158,3.45641812286736,'red','0',FALSE
0.971696424595662,4.75163225009085,4.66384781317155,'red','0',FALSE
0.237986313720203,3.69499752057104,4.29529306029008,'red','0',FALSE
6.32113758895231,4.43655049296486,2.43574163508457,'red','0',FALSE
5.79879229619156,3.91336936422985,1.51695120465917,'red','0',FALSE
4.9666725126277,4.13159069884857,3.98245860369346,'red','0',FALSE
2.91055627469619,4.62937404312898,4.4472068977586,'red','0',FALSE
2.11356022893452,3.84352253071747,4.38612658773734,'red','0',FALSE
3.6774732474996,3.1631095424643,4.17877413829841,'red','0',FALSE
4.58229113347043,4.01243670984473,2.18973909515636,'red','0',FALSE
3.60859867811813,4.76686149102357,3.11114658393468,'red','0',FALSE
2.76661325704413,3.62789098791258,4.00929424418419,'red','0',FALSE
6.3951225404034,4.74485526909037,3.83058954768306,'red','0',FALSE
3.32873324188412,4.15789694168399,3.35860708013675,'red','0',FALSE
1.74867656251005,4.17053429870037,4.02511528507268,'red','0',FALSE
-0.40946082002306,3.60528923374859,4.6531072856469,'red','0',FALSE
6.00858118303283,4.29373401210916,2.76455862620754,'red','0',FALSE
3.48970056751163,4.74741514518292,3.83250250130193,'red','0',FALSE
4.38690590215959,4.21020894114763,5.44632897128889,'red','0',FALSE
1.87636279369275,4.53195995774863,5.11358626898709,'red','0',FALSE
1.45998878109428,3.97218336985339,4.53489681293201,'red','0',FALSE
2.4963596052542,4.68453935704773,2.32782118844871,'red','0',FALSE
3.12590361825137,5.01465642790677,4.33116509448346,'red','0',FALSE
4.14364520230113,4.12313022293579,4.71995471662441,'red','0',FALSE
0.0702360380869722,4.67447303663234,3.38506458651437,'red','0',FALSE
4.7366037293549,3.44768328829717,3.20119619370097,'red','0',FALSE
1.66610761284352,3.69612236506668,4.70034838209034,'red','0',FALSE
2.62887182111535,4.04828263895698,3.99386228603679,'red','0',FALSE
3.4869895479842,4.75592288810922,3.17270674221642,'red','0',FALSE
5.32280114746231,4.29796682042346,4.29271733559829,'red','0',FALSE
4.29953209072688,3.53973828635826,4.93549174165392,'red','0',FALSE
3.14759057227829,4.76010855543862,4.66565128374647,'red','0',FALSE
1.27360429882997,4.20430012106456,2.11049524793053,'red','0',FALSE
7.49085256363575,4.59595681605241,4.69723424646679,'red','0',FALSE
4.24094984583243,3.08491553880792,3.67436045363057,'red','0',FALSE
1.99672459606228,2.92161975453943,5.32008365560165,'red','0',FALSE
5.32054688640034,4.20784101474381,3.44026736871159,'red','0',FALSE
0.330531054043236,4.32202364242417,3.18024780879,'red','0',FALSE
6.58481609403213,3.84399195793672,4.38596166657142,'red','0',FALSE
1.38128751379,4.43399945978411,2.95001210323767,'red','0',FALSE
5.61412637200235,4.30079252997063,3.61881832530597,'red','0',FALSE
3.1606001539231,4.18028615244182,4.13801252211833,'red','0',FALSE
6.60969763656146,4.19263273346188,3.19295684232635,'red','0',FALSE
1.72740947949442,4.37586048615552,4.98834630586806,'red','0',FALSE
5.01267912621006,4.0087221738582,4.41909067233447,'red','0',FALSE
1.74892365045207,3.66569680371647,3.89636013239278,'red','0',FALSE
3.90500782909591,4.3540767099216,4.22908718451226,'red','0',FALSE
0.0827052082569426,3.68267424267038,2.96554664377179,'red','0',FALSE
3.46689158553042,3.56073547455319,4.68997665031152,'red','0',FALSE
5.39579794864553,3.67648418381646,3.47110771437828,'red','0',FALSE
5.16997141810035,4.05675061102995,4.41330616292809,'red','0',FALSE
1.12281194379819,3.90900664121261,2.40909060249351,'red','0',FALSE
5.51163076698285,4.13623371820341,4.54657528387786,'red','0',FALSE
5.18047531892549,3.86686117493349,4.50554677879475,'red','0',FALSE
4.67065793237705,3.29776033334658,4.03823540103191,'red','0',FALSE
3.7198007193617,3.02766107304489,3.29990046121447,'red','0',FALSE
2.65963155636008,3.99736033262892,3.96603269985426,'red','0',FALSE
3.92280396027991,5.3669371151689,3.16135378808122,'red','0',FALSE
3.28529251666223,4.04134588095381,5.05205914674988,'red','0',FALSE
3.73951702044815,4.30785394736718,3.3543080081465,'red','0',FALSE
6.78121298773124,3.84375920116064,4.17056629201324,'red','0',FALSE
2.28605349366135,3.51189202422969,3.17462533933609,'red','0',FALSE
0.399522494327557,4.28505682023439,4.18628062100838,'red','0',FALSE
5.96439888399009,3.68668156382834,3.47788840749736,'red','0',FALSE
6.19165700880708,3.99253600633051,5.36727560210257,'red','0',FALSE
5.06797115022767,3.88462487276806,3.26765336812801,'red','0',FALSE
6.71138119430038,3.66643402252916,4.09435980175162,'red','0',FALSE
5.65371499939304,4.81501899322869,5.62649757774342,'red','0',FALSE
2.41195235462225,3.49567511770356,5.39602108758271,'red','0',FALSE
0.971573180020374,3.7344195957565,4.26501820716084,'red','0',FALSE
7.03514680068142,4.40834525178782,3.23105498352046,'red','0',FALSE
2.32051132173351,3.51599153604567,4.07248439220475,'red','0',FALSE
